x0
74.9646679206933
74.9937869184068
75.0510893544631
75.1389957933274
75.2601226402893
75.4171184691049
75.6124891018213
75.8484809482043
76.127025967632
76.4497450323185
76.8180069602049
77.2330511271079
77.6962068462372
78.2092928088253
78.7753776341888
79.4002761395735
80.0955451859839
80.8845388506425
81.8147536195983
82.9833737977082
4.58075863579747
4.72439984817482
4.84765825514535
4.94781570720481
5.02211870989417
5.06793402411449
5.08286670419983
5.06483357524814
5.01209101440091
4.92322420968289
4.79710991712331
4.63286576651845
4.42979751121357
4.18735273648832
3.90508619888249
3.58263743554395
3.21971214506782
2.81603613378992
2.37119255566831
1.88410603440627
17.464253857013
17.057922166165
16.6607104787196
16.2705823478024
15.8861531599705
15.5065383479747
15.1312358185887
14.7600335596504
14.3929364409075
14.0301079467741
13.6718236289159
13.3184338107871
12.9703336509565
12.627939100333
12.2916675709096
11.9619222821441
11.6390792826844
11.3234760512653
11.015400227759
10.715074195849
1.94840717314972
2.360798397276
2.76984026777345
3.17435751521731
3.57307137076927
3.96463739349714
4.3476805833678
4.72082558783223
5.0827210902247
5.43205878519132
5.76758813726308
6.08812830070006
6.39257839402588
6.67992708500067
6.9492623899192
7.19978288265929
7.43081230044237
7.64182111136259
7.8324616095913
8.0026263472434
66.4143567465808
65.6026663524542
64.8266607636098
64.0783967201303
63.3521272168967
62.6437453395777
61.950363757395
61.2699956822763
60.6013129408668
59.9434629084271
59.2959303042128
58.6584332205331
58.0308456579054
57.4131414898314
56.8053575150771
56.2075767268464
55.6199383747508
55.0426911295113
54.4763240119867
53.9218318161644
2.81518533890816
2.93175449930394
3.04907618171346
3.16719022044506
3.28563076491893
3.40353957998686
3.51976788105577
3.6329695163861
3.74168040999718
3.8443841667515
3.93956675225807
4.02576432225624
4.1016091471003
4.16588082818708
4.2175752070375
4.25601376085217
4.28103623419618
4.29335807957032
4.29525314510206
4.29185596193244
0.00532618765731647
0.00561618442855332
0.00589385967172942
0.0061595297585736
0.00641191232407914
0.00664867386181754
0.00686689453262394
0.00706344754455933
0.00723528000751239
0.00737960040635053
0.00749398961906191
0.00757645701847766
0.00762546421985194
0.00763994062485137
0.00761932086369968
0.00756364927167984
0.00747382894652134
0.00735215931539816
0.00720344182232296
0.00703715393575257
0.763177373665519
0.761458977920825
0.759738214598402
0.758013379634793
0.756287100586858
0.754564812760408
0.752853677840361
0.75116177323176
0.749497539899298
0.74786943587419
0.746285726648741
0.744754345315468
0.743282757285968
0.741877750847169
0.740545030523522
0.739288391823759
0.738108056743563
0.736997352321479
0.735936112660905
0.734877869415856
-1222184.3888656
-1256841.85204125
-1286606.52592941
-1310818.98795578
-1328812.79853881
-1339952.03297007
-1343659.31086536
-1339433.17586655
-1326854.57138311
-1305584.18066183
-1275353.61680411
-1235953.7983025
-1187223.6506499
-1129041.98774303
-1061325.43633335
-984035.80491329
-897201.369838363
-800957.723739658
-695613.667027098
-581742.38427154
-600912.298820963
-697673.155178939
-794035.254872127
-889617.00348778
-984035.93659538
-1076911.9760441
-1167871.49224188
-1256551.24701639
-1342601.72414059
-1425689.75232692
-1505500.56963526
-1581739.5597353
-1654133.87461807
-1722434.12583312
-1786416.33981882
-1845884.47769754
-1900674.06627686
-1950657.96695917
-1995756.21903254
-2035952.87395058
-23855462.6642302
-22983795.9785752
-22178154.2007958
-21427862.76534
-20727232.8172913
-20074723.1436888
-19471652.2044156
-18921136.0713433
-18427260.0176732
-17994466.9845532
-17627138.6034436
-17329355.3418721
-17104849.6673558
-16957215.2367095
-16890526.2278002
-16910697.8965149
-17028268.0489293
-17263964.6656344
-17659762.3617231
-18300129.5140211
0.952635857176868
0.949534563790845
0.946414183364195
0.943291714735008
0.940198267032428
0.937175799420095
0.934272899331377
0.931540425328417
0.929027782785706
0.926780291648166
0.924837736151654
0.923233905610941
0.921996791851568
0.921149065979406
0.920708438918296
0.920687429703152
0.92109181966249
0.921916498119027
0.923136190904989
0.92468650715524
0.0473641428231315
0.0504654362091548
0.0535858166358048
0.0567082852649916
0.0598017329675725
0.0628242005799051
0.0657271006686231
0.068459574671583
0.0709722172142944
0.0732197083518337
0.0751622638483461
0.0767660943890589
0.0780032081484316
0.078850934020594
0.0792915610817043
0.0793125702968479
0.0789081803375095
0.0780835018809732
0.0768638090950107
0.0753134928447601
0.15254596207164
0.148215116940736
0.143878265254121
0.139539375584572
0.135208430312065
0.130899728737944
0.126630410228457
0.122419192060375
0.11828535910183
0.11424798109634
0.110325307327693
0.106534287542656
0.102890169035027
0.0994061045586873
0.0960926618903585
0.092957036941868
0.0900016029416388
0.0872211001399468
0.084597107418994
0.0820873355537855
0.774733328723191
0.772938419402017
0.771236764914125
0.769648192226398
0.768188839600915
0.7668712448841
0.765704795471451
0.764696418232101
0.763851332826682
0.763173719578303
0.762667219877429
0.762335256464636
0.7621812133884
0.762208552510333
0.76242098216226
0.76282286300403
0.763420183102737
0.76422274375129
0.76524884181176
0.766534894576916
0.0727207092051687
0.0788464636572469
0.084884969831754
0.0908124321890298
0.0966027300870198
0.102229026377956
0.107664794300092
0.112884389707524
0.117863308071488
0.122578299325357
0.127007472794878
0.131130455992709
0.134928617576574
0.13838534293098
0.141486355947381
0.144220100054102
0.146578213955625
0.148556156108763
0.150154050769246
0.151377769869298
0.118481281565389
0.116472889049458
0.114474450483859
0.112483945433406
0.110505283819965
0.108546234455777
0.106616878864924
0.104728421244387
0.102892355448972
0.101119931025026
0.0994218325868651
0.0978079838541762
0.0962873886233029
0.0948679057795038
0.0935558052170088
0.0923548381092656
0.091264323354228
0.0902752885632671
0.0893627663957689
0.0884708110372896
12802.2436101297
13144.2897593499
13477.1567548657
13800.963967228
14114.1285704372
14413.8969424709
14696.8055216874
14959.0728942307
15196.9084841497
15406.7414098544
15585.3831514844
15730.1406614931
15838.8975381596
15910.1844828063
15943.2699582434
15938.3221505632
15896.7326482645
15821.7690589454
15719.8786977002
15603.2137379363
348.215851242174
348.394413572062
348.559895974176
348.713771395096
348.85673387381
348.988734418502
349.109229768925
349.217370955426
349.312122547355
349.392296233663
349.45645990685
349.502634508297
349.527592438133
349.52537574039
349.484264290147
349.380656115258
349.166805531359
348.746378366546
347.925913419932
346.318753301566
344.318818601983
345.251709742278
346.003027164887
346.613557923864
347.114510321254
347.529643001976
347.876935589362
348.169902452015
348.418625810459
348.630566480644
348.811197425683
348.964494864203
349.093312501466
349.19965515443
349.2848566446
349.34964972678
349.394086168588
349.417209794898
349.41627940684
349.38521817538
348.100053959484
348.284594136734
348.45516257326
348.61401654258
348.762358345858
348.90051337291
349.028202823222
349.144768453012
349.249347748729
349.341003121166
349.41881031438
349.481908923621
349.529512146894
349.560862534247
349.575101288483
349.570981365939
349.546281144394
349.496630932531
349.413182751297
349.278132771021
230302.120640694
230920.654374025
231553.6196608
232201.107789381
232863.158749529
233539.757321931
234230.829697827
234936.240860434
235655.792759221
236389.223148696
237136.204813675
237896.344680333
238669.181869982
239454.182831479
240250.729800743
241058.095028827
241875.385611034
242701.428625461
243534.5363425
244372.032133757
245707.813358453
244060.899838079
242393.609342823
240706.360596944
238999.40930491
237272.88950395
235526.846040553
233761.259925494
231976.067991744
230171.178018822
228346.480265875
226501.856165844
224637.184778157
222752.347484596
220847.231352042
218921.731595371
216975.753696262
