Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.88760452514,38.2907606442869,193.79425847362,21.0992532241276,729.035543781714,354.53040963027,314.013578098525,344.648637843455,303782.889734453,283385.883943127,0.405910027198942
292.452945681732,36.7773356062077,194.45010634202,21.0340575939274,731.502781000932,353.278074168206,313.836718256632,344.456999744689,301095.755354179,280652.050957117,0.465471002535568
292.018286838324,35.3211140766865,195.105954210419,20.9696844333448,733.970018220149,352.025738706142,313.659858414739,344.265361645923,298408.620973905,277918.217971107,0.525031977872195
291.583627994916,33.919832615513,195.761802078819,20.9061508973238,736.437255439366,350.773403244078,313.482998572846,344.073723547157,295721.486593632,275184.384985097,0.584592953208822
291.148969151509,32.5713346760983,196.417649947219,20.8434745310399,738.904492658584,349.521067782014,313.306138730953,343.882085448391,293034.352213358,272450.551999088,0.644153928545449
290.714310308101,31.2735642273967,197.073497815618,20.7816732902991,741.371729877801,348.26873231995,313.129278889059,343.690447349625,290347.217833085,269716.719013078,0.703714903882075
290.279651464693,30.0245598329931,197.729345684018,20.7207655629528,743.838967097019,347.016396857886,312.952419047166,343.498809250859,287660.083452811,266982.886027068,0.763275879218702
289.844992621286,28.8224491498146,198.385193552417,20.6607701913896,746.306204316236,345.764061395821,312.775559205273,343.307171152093,284972.949072537,264249.053041058,0.822836854555328
289.410333777878,27.6654438124012,199.041041420817,20.6017064961704,748.773441535454,344.511725933757,312.59869936338,343.115533053327,282285.814692264,261515.220055048,0.882397829891955
288.97567493447,26.5518346717908,199.696889289216,20.5435943008788,751.240678754671,343.259390471693,312.421839521487,342.923894954561,279598.68031199,258781.387069039,0.941958805228582
288.541016091062,25.4799873608723,200.352737157616,20.486453958262,753.707915973888,342.007055009629,312.244979679593,342.732256855795,276911.545931716,256047.554083029,1.00151978056521
288.106357247655,24.4483381605801,201.008585026015,20.4303063777447,756.175153193106,340.754719547565,312.0681198377,342.540618757029,274224.411551443,253313.721097019,1.06108075590183
287.671698404247,23.4553901435705,201.664432894415,20.3751730544029,758.642390412323,339.502384085501,311.891259995807,342.348980658263,271537.277171169,250579.888111009,1.12064173123846
287.237039560839,22.4997095740609,202.320280762815,20.3210760994921,761.109627631541,338.250048623437,311.714400153914,342.157342559497,268850.142790895,247846.055124999,1.18020270657509
286.802380717431,21.5799225443621,202.976128631214,20.2680382726303,763.576864850758,336.997713161373,311.537540312021,341.965704460731,266163.008410622,245112.22213899,1.23976368191171
286.367721874024,20.6947118302933,203.631976499614,20.2160830157456,766.044102069975,335.745377699309,311.360680470128,341.774066361965,263475.874030348,242378.38915298,1.29932465724834
285.933063030616,19.8428139491817,204.287824368013,20.1652344889031,768.511339289193,334.493042237245,311.183820628235,341.582428263199,260788.739650074,239644.55616697,1.35888563258497
285.498404187208,19.0230164055095,204.943672236413,20.1155176081383,770.97857650841,333.240706775181,311.006960786341,341.390790164433,258101.605269801,236910.72318096,1.41844660792159
285.063745343801,18.23415511051,205.599520104812,20.0669580854323,773.445813727628,331.988371313117,310.830100944448,341.199152065667,255414.470889527,234176.89019495,1.47800758325822
284.629086500393,17.4751119631365,206.255367973212,20.019582470973,775.913050946845,330.736035851053,310.653241102555,341.007513966901,252727.336509253,231443.057208941,1.53756855859485
284.194427656985,16.7448125808456,206.911215841611,19.973418197861,778.380288166063,329.483700388988,310.476381260662,340.815875868135,250040.20212898,228709.224222931,1.59712953393147
283.759768813577,16.0422241695673,207.567063710011,19.9284936294289,780.84752538528,328.231364926924,310.299521418769,340.624237769369,247353.067748706,225975.391236921,1.6566905092681
283.32510997017,15.3663535230739,208.222911578411,19.8848381093582,783.314762604497,326.97902946486,310.122661576876,340.432599670603,244665.933368432,223241.558250911,1.71625148460473
282.890451126762,14.7162451427336,208.87875944681,19.8424820147899,785.781999823715,325.726694002796,309.945801734982,340.240961571837,241978.798988159,220507.725264901,1.77581245994135
282.455792283354,14.0909794693307,209.53460731521,19.8014568126445,788.249237042932,324.474358540732,309.768941893089,340.049323473071,239291.664607885,217773.892278891,1.83537343527798
282.021133439946,13.4896712192808,210.190455183609,19.7617951193833,790.716474262149,323.222023078668,309.592082051196,339.857685374304,236604.530227611,215040.059292882,1.89493441061461
281.586474596539,12.9114678181489,210.846303052009,19.7235307644601,793.183711481367,321.969687616604,309.415222209303,339.666047275538,233917.395847338,212306.226306872,1.95449538595123
281.151815753131,12.355547924918,211.502150920408,19.6866988577377,795.650948700584,320.71735215454,309.23836236741,339.474409176772,231230.261467064,209572.393320862,2.01405636128786
280.717156909723,11.8211200409428,212.157998788808,19.6513358611626,798.118185919802,319.465016692476,309.061502525517,339.282771078006,228543.12708679,206838.560334852,2.07361733662449
280.282498066316,11.3074211979746,212.813846657208,19.6174796650202,800.585423139019,318.212681230412,308.884642683623,339.09113297924,225855.992706517,204104.727348842,2.13317831196111
279.847839222908,10.813715720053,213.469694525607,19.5851696691181,803.052660358237,316.960345768348,308.70778284173,338.899494880474,223168.858326243,201370.894362833,2.19273928729774
279.4131803795,10.3392940544404,214.125542394007,19.5544468692765,805.519897577454,315.708010306284,308.530922999837,338.707856781708,220481.723945969,198637.061376823,2.25230026263437
278.978521536092,9.88347166712168,214.781390262406,19.5253539495393,807.987134796671,314.45567484422,308.354063157944,338.516218682942,217794.589565696,195903.228390813,2.31186123797099
278.543862692685,9.44558799870976,215.437238130806,19.4979353805551,810.454372015889,313.203339382156,308.177203316051,338.324580584176,215107.455185422,193169.395404803,2.37142221330762
278.109203849277,9.02500547689431,216.093085999205,19.4722375246192,812.921609235106,311.951003920091,308.000343474158,338.13294248541,212420.320805148,190435.562418793,2.43098318864425
277.674545005869,8.62110858183948,216.748933867605,19.4483087479128,815.388846454324,310.698668458027,307.823483632264,337.941304386644,209733.186424875,187701.729432784,2.49054416398087
277.239886162462,8.23330296118722,217.404781736005,19.4261995405244,817.856083673541,309.446332995963,307.646623790371,337.749666287878,207046.052044601,184967.896446774,2.5501051393175
276.805227319054,7.86101459155347,218.060629604404,19.4059626448949,820.323320892758,308.193997533899,307.469763948478,337.558028189112,204358.917664327,182234.063460764,2.60966611465413
276.370568475646,7.50368898361621,218.716477472804,19.3876531933875,822.790558111976,306.941662071835,307.292904106585,337.366390090346,201671.783284054,179500.230474754,2.66922708999075
275.935909632238,7.16079042809186,219.372325341203,19.3713288557521,825.257795331193,305.689326609771,307.116044264692,337.17475199158,198984.64890378,176766.397488744,2.72878806532738
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
275.501250788831,6.83180128007846,220.028173209603,19.3570499973289,827.725032550411,304.436991147707,306.939184422799,336.983113892814,196297.514523506,174032.564502735,2.78834904066401
